Date,return,h_t,conditional_sd,lambda_t,n_hat,xi_t,jump_prob_list
2016-10-25 00:00:00+08:00,0.006751150446563579,4.136700698289237e-05,0.006431718820260442,0.05513528072477991,0.026266572274714017,-0.028868708450065894,0.025800689213374306
2016-10-26 00:00:00+08:00,-0.0024963279603141936,4.118734435487121e-05,0.006417736700338462,0.05451307474753203,0.02777358464114595,-0.02673949010638608,0.027282456903260255
2016-10-27 00:00:00+08:00,-0.0067196700966126125,4.06394226159555e-05,0.00637490569467153,0.05484204644283488,0.048679372906422026,-0.006162673536412852,0.04775249477136534
2016-10-28 00:00:00+08:00,0.0007922119486179284,4.0521470327239523e-05,0.006365647675393253,0.06408402311040862,0.026519810428033534,-0.03756421268237509,0.025983487332378208
2016-10-31 00:00:00+08:00,-0.0018067226046761177,3.991571475221862e-05,0.006317888472600527,0.059295214900461454,0.028271367468275937,-0.031023847432185517,0.02773282698766999
2016-11-01 00:00:00+08:00,-0.0018768662504746751,3.9359027868699204e-05,0.0062736773800299295,0.05755484086005862,0.027441975460353273,-0.030112865399705344,0.026934538853930268
2016-11-02 00:00:00+08:00,-0.014519301312684795,3.8816067978775274e-05,0.006230254246720215,0.056286324779830546,0.3011060072825694,0.2448196825027389,0.29368089376798756
2016-11-03 00:00:00+08:00,-0.00788419432250743,4.047895922779018e-05,0.006362307696723743,0.1743562888892392,0.2113842630169724,0.037027974127733204,0.198351299773859
2016-11-04 00:00:00+08:00,9.714264921033501e-05,4.054471859799945e-05,0.006367473486242361,0.1970755453977914,0.09055320040426379,-0.10652234499352761,0.08499499657077003
2016-11-07 00:00:00+08:00,0.01333022166148227,3.993479524617074e-05,0.006319398329443298,0.15651366240559197,0.16126434979037382,0.004750687384781849,0.15251471750557954
2016-11-08 00:00:00+08:00,0.002997720638664037,4.112557440727673e-05,0.006412922454488026,0.1660145494865902,0.06875329387561878,-0.09726125561097142,0.0652211029396178
2016-11-09 00:00:00+08:00,-0.030202802354039025,4.058616153658538e-05,0.006370726923717997,0.13083812091279912,1.1451052973166354,1.0142671764038362,0.9996000307046081
2016-11-10 00:00:00+08:00,0.02309863167895991,4.953852474980658e-05,0.007038360941995414,0.5794596368909941,0.9064815586010039,0.32702192171000977,0.7162843213746188
2016-11-11 00:00:00+08:00,-0.021471947197845873,5.419055839841071e-05,0.0073614236665478444,0.7101618793269768,1.5191794762898845,0.8090175969629076,0.99392326517426
2016-11-14 00:00:00+08:00,-0.0019397994065141837,5.81738097576466e-05,0.0076271757392659175,1.0442294504166154,0.9239035212541771,-0.12032592916243834,0.6393820580615395
2016-11-15 00:00:00+08:00,-0.0010486166135303364,5.726922112676121e-05,0.007567643036425623,0.9603837456816756,0.7795804017247455,-0.1808033439569301,0.5592967145967436
2016-11-16 00:00:00+08:00,0.0034861812367520907,5.6351130983596246e-05,0.007506739037930934,0.8539904327223548,0.5049795675320462,-0.34901086519030855,0.38237276879171533
2016-11-17 00:00:00+08:00,0.003679820636864901,5.554777709883774e-05,0.007453038111994178,0.6793022034061762,0.3694403072531599,-0.3098618961530163,0.2965079547517542
